,id,name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1291,6sCbPW1EsCKCQBkI7n1oPQ,Solitude,Sergio Díaz De Rojas,0.372,0.00721,3,-31.738,1,0.045,0.993,0.935,0.103,0.206,70.26,audio_features,6sCbPW1EsCKCQBkI7n1oPQ,spotify:track:6sCbPW1EsCKCQBkI7n1oPQ,https://api.spotify.com/v1/tracks/6sCbPW1EsCKCQBkI7n1oPQ,https://api.spotify.com/v1/audio-analysis/6sCbPW1EsCKCQBkI7n1oPQ,128656,3
1292,1Xsjxbcsc7GphHYB7h5brb,About Yesterday,Lucid Green,0.528,0.116,9,-21.181,1,0.0416,0.972,0.939,0.381,0.047,114.904,audio_features,1Xsjxbcsc7GphHYB7h5brb,spotify:track:1Xsjxbcsc7GphHYB7h5brb,https://api.spotify.com/v1/tracks/1Xsjxbcsc7GphHYB7h5brb,https://api.spotify.com/v1/audio-analysis/1Xsjxbcsc7GphHYB7h5brb,186414,4
1293,1cfpXpTxg2e4y2WaJ0HeWu,cypress,Max Fry,0.688,0.389,5,-9.876,1,0.033,0.488,0.904,0.113,0.514,95.529,audio_features,1cfpXpTxg2e4y2WaJ0HeWu,spotify:track:1cfpXpTxg2e4y2WaJ0HeWu,https://api.spotify.com/v1/tracks/1cfpXpTxg2e4y2WaJ0HeWu,https://api.spotify.com/v1/audio-analysis/1cfpXpTxg2e4y2WaJ0HeWu,162384,4
1294,2NVDo5iqS4szeaih5zuZWe,Pleasant Beach,Stan Forebee,0.457,0.317,1,-17.745,1,0.0425,0.91,0.953,0.128,0.0395,82.177,audio_features,2NVDo5iqS4szeaih5zuZWe,spotify:track:2NVDo5iqS4szeaih5zuZWe,https://api.spotify.com/v1/tracks/2NVDo5iqS4szeaih5zuZWe,https://api.spotify.com/v1/audio-analysis/2NVDo5iqS4szeaih5zuZWe,135379,4
1295,0tG4q2XEUhoeDO3YPtX8n5,Toft,Felty,0.564,0.388,9,-9.527,0,0.114,0.651,0.624,0.131,0.359,69.323,audio_features,0tG4q2XEUhoeDO3YPtX8n5,spotify:track:0tG4q2XEUhoeDO3YPtX8n5,https://api.spotify.com/v1/tracks/0tG4q2XEUhoeDO3YPtX8n5,https://api.spotify.com/v1/audio-analysis/0tG4q2XEUhoeDO3YPtX8n5,116492,4
1296,6QEfzU6a2ppgfnPtJnFILM,So Unnecessary,Dotlights,0.542,0.304,0,-15.16,0,0.0305,0.885,0.912,0.0998,0.12,92.007,audio_features,6QEfzU6a2ppgfnPtJnFILM,spotify:track:6QEfzU6a2ppgfnPtJnFILM,https://api.spotify.com/v1/tracks/6QEfzU6a2ppgfnPtJnFILM,https://api.spotify.com/v1/audio-analysis/6QEfzU6a2ppgfnPtJnFILM,222109,4
1297,6XXtb2PzpGt7p8Se9NR832,Kyiv,Beau Diako,0.589,0.268,1,-22.607,0,0.0381,0.827,0.88,0.0967,0.0716,110.008,audio_features,6XXtb2PzpGt7p8Se9NR832,spotify:track:6XXtb2PzpGt7p8Se9NR832,https://api.spotify.com/v1/tracks/6XXtb2PzpGt7p8Se9NR832,https://api.spotify.com/v1/audio-analysis/6XXtb2PzpGt7p8Se9NR832,157586,4
1298,1rHXtO5tIwgspGhfbY3k1i,Precarious,RefraQ,0.476,0.401,8,-20.727,1,0.0353,0.906,0.848,0.107,0.313,152.128,audio_features,1rHXtO5tIwgspGhfbY3k1i,spotify:track:1rHXtO5tIwgspGhfbY3k1i,https://api.spotify.com/v1/tracks/1rHXtO5tIwgspGhfbY3k1i,https://api.spotify.com/v1/audio-analysis/1rHXtO5tIwgspGhfbY3k1i,184232,4
1299,1DSzCYKvRWzsgIIhTNr2rK,Panna,Slo Loris,0.597,0.173,2,-17.707,1,0.0432,0.932,0.952,0.0833,0.0704,129.814,audio_features,1DSzCYKvRWzsgIIhTNr2rK,spotify:track:1DSzCYKvRWzsgIIhTNr2rK,https://api.spotify.com/v1/tracks/1DSzCYKvRWzsgIIhTNr2rK,https://api.spotify.com/v1/audio-analysis/1DSzCYKvRWzsgIIhTNr2rK,171873,4
1300,2f1tUKYWD61ifaqwdauPAc,back when it all made sense,Middle School,0.638,0.195,10,-12.522,1,0.109,0.826,0.908,0.104,0.208,158.195,audio_features,2f1tUKYWD61ifaqwdauPAc,spotify:track:2f1tUKYWD61ifaqwdauPAc,https://api.spotify.com/v1/tracks/2f1tUKYWD61ifaqwdauPAc,https://api.spotify.com/v1/audio-analysis/2f1tUKYWD61ifaqwdauPAc,197468,4
1301,1pwSOHgGTrx1pCsuKOZndk,TN AF,Bad Snacks,0.733,0.472,0,-10.849,0,0.547,0.946,0.661,0.105,0.414,89.895,audio_features,1pwSOHgGTrx1pCsuKOZndk,spotify:track:1pwSOHgGTrx1pCsuKOZndk,https://api.spotify.com/v1/tracks/1pwSOHgGTrx1pCsuKOZndk,https://api.spotify.com/v1/audio-analysis/1pwSOHgGTrx1pCsuKOZndk,51569,4
1302,2nPWGN9snZ2IulD30qbATm,Cool Side Of The Pillow,Strehlow,0.194,0.0828,7,-28.181,0,0.0311,0.944,0.876,0.101,0.446,92.095,audio_features,2nPWGN9snZ2IulD30qbATm,spotify:track:2nPWGN9snZ2IulD30qbATm,https://api.spotify.com/v1/tracks/2nPWGN9snZ2IulD30qbATm,https://api.spotify.com/v1/audio-analysis/2nPWGN9snZ2IulD30qbATm,131388,4
1303,6bu3jmd0TvBwAUEWB5xkQ9,Scout,Amparo,0.254,0.297,9,-12.464,1,0.0302,0.72,0.871,0.1,0.0905,63.485,audio_features,6bu3jmd0TvBwAUEWB5xkQ9,spotify:track:6bu3jmd0TvBwAUEWB5xkQ9,https://api.spotify.com/v1/tracks/6bu3jmd0TvBwAUEWB5xkQ9,https://api.spotify.com/v1/audio-analysis/6bu3jmd0TvBwAUEWB5xkQ9,186804,4
1304,4tQamXZNFi2K1yDp4yYePx,Lone Winter,Nowun,0.648,0.244,0,-16.291,1,0.0291,0.9,0.842,0.112,0.156,108.036,audio_features,4tQamXZNFi2K1yDp4yYePx,spotify:track:4tQamXZNFi2K1yDp4yYePx,https://api.spotify.com/v1/tracks/4tQamXZNFi2K1yDp4yYePx,https://api.spotify.com/v1/audio-analysis/4tQamXZNFi2K1yDp4yYePx,133333,4
1305,7KUYQrrbUxJ5z7yfev3A4a,Tides Turn,yonderling,0.0949,0.0457,11,-26.691,1,0.0443,0.978,0.969,0.0858,0.0646,169.649,audio_features,7KUYQrrbUxJ5z7yfev3A4a,spotify:track:7KUYQrrbUxJ5z7yfev3A4a,https://api.spotify.com/v1/tracks/7KUYQrrbUxJ5z7yfev3A4a,https://api.spotify.com/v1/audio-analysis/7KUYQrrbUxJ5z7yfev3A4a,165559,3
1306,4fbg5YfRF5sir5yhS7kHwY,"here, forever",imagiro,0.661,0.132,0,-18.553,1,0.0378,0.88,0.0249,0.273,0.245,85.009,audio_features,4fbg5YfRF5sir5yhS7kHwY,spotify:track:4fbg5YfRF5sir5yhS7kHwY,https://api.spotify.com/v1/tracks/4fbg5YfRF5sir5yhS7kHwY,https://api.spotify.com/v1/audio-analysis/4fbg5YfRF5sir5yhS7kHwY,154125,4
1307,2Vls76r4T1LU5bAp92KKcO,Quality Time,Sundrenched,0.549,0.114,4,-21.232,0,0.0267,0.987,0.943,0.107,0.251,73.372,audio_features,2Vls76r4T1LU5bAp92KKcO,spotify:track:2Vls76r4T1LU5bAp92KKcO,https://api.spotify.com/v1/tracks/2Vls76r4T1LU5bAp92KKcO,https://api.spotify.com/v1/audio-analysis/2Vls76r4T1LU5bAp92KKcO,119115,4
1308,4UHWQxVf8Q49XE5scg3Wgt,Old Friends,Middle School,0.294,0.193,4,-18.346,1,0.0326,0.893,0.881,0.107,0.037,128.506,audio_features,4UHWQxVf8Q49XE5scg3Wgt,spotify:track:4UHWQxVf8Q49XE5scg3Wgt,https://api.spotify.com/v1/tracks/4UHWQxVf8Q49XE5scg3Wgt,https://api.spotify.com/v1/audio-analysis/4UHWQxVf8Q49XE5scg3Wgt,181953,4
1309,55MTrbArrGz9gzzJf8sAiU,Swimming,Sleepy Fish,0.728,0.275,6,-16.646,1,0.0488,0.889,0.941,0.0948,0.239,118.479,audio_features,55MTrbArrGz9gzzJf8sAiU,spotify:track:55MTrbArrGz9gzzJf8sAiU,https://api.spotify.com/v1/tracks/55MTrbArrGz9gzzJf8sAiU,https://api.spotify.com/v1/audio-analysis/55MTrbArrGz9gzzJf8sAiU,189375,4
1310,19h3lWLOY7oJjXyUAK5gv8,The Dawn Coloured Us In,Himalayan Beach Ensemble,0.498,0.384,9,-17.932,1,0.0384,0.972,0.909,0.104,0.375,132.012,audio_features,19h3lWLOY7oJjXyUAK5gv8,spotify:track:19h3lWLOY7oJjXyUAK5gv8,https://api.spotify.com/v1/tracks/19h3lWLOY7oJjXyUAK5gv8,https://api.spotify.com/v1/audio-analysis/19h3lWLOY7oJjXyUAK5gv8,193065,4
1311,68Sd5DX2RZ6x2yYS8LGmA5,Memory Ride,Stan Forebee,0.76,0.192,3,-19.269,0,0.0426,0.938,0.946,0.0835,0.182,116.035,audio_features,68Sd5DX2RZ6x2yYS8LGmA5,spotify:track:68Sd5DX2RZ6x2yYS8LGmA5,https://api.spotify.com/v1/tracks/68Sd5DX2RZ6x2yYS8LGmA5,https://api.spotify.com/v1/audio-analysis/68Sd5DX2RZ6x2yYS8LGmA5,162332,4
1312,3u0XDHPlmjpFVSgZvuZGyz,Time,Headstreams,0.595,0.218,9,-20.034,1,0.0594,0.937,0.906,0.0813,0.339,170.058,audio_features,3u0XDHPlmjpFVSgZvuZGyz,spotify:track:3u0XDHPlmjpFVSgZvuZGyz,https://api.spotify.com/v1/tracks/3u0XDHPlmjpFVSgZvuZGyz,https://api.spotify.com/v1/audio-analysis/3u0XDHPlmjpFVSgZvuZGyz,136000,4
1313,2RULILLlCTCivXvkItq4A4,"Botany, Not Lobotomy",Dotlights,0.416,0.396,1,-13.427,0,0.0475,0.805,0.85,0.13,0.0383,127.541,audio_features,2RULILLlCTCivXvkItq4A4,spotify:track:2RULILLlCTCivXvkItq4A4,https://api.spotify.com/v1/tracks/2RULILLlCTCivXvkItq4A4,https://api.spotify.com/v1/audio-analysis/2RULILLlCTCivXvkItq4A4,204000,3
1314,7ExFK7UJPWmNz2A2yTcKgs,Asymptotic,Park Bird,0.337,0.13,2,-22.196,1,0.0277,0.934,0.919,0.124,0.209,93.778,audio_features,7ExFK7UJPWmNz2A2yTcKgs,spotify:track:7ExFK7UJPWmNz2A2yTcKgs,https://api.spotify.com/v1/tracks/7ExFK7UJPWmNz2A2yTcKgs,https://api.spotify.com/v1/audio-analysis/7ExFK7UJPWmNz2A2yTcKgs,186921,4
1315,6utXMTmezPhooLxqbKjZrT,tir na nog,Ezzy,0.7,0.247,7,-16.056,0,0.0394,0.566,0.932,0.346,0.0389,112.017,audio_features,6utXMTmezPhooLxqbKjZrT,spotify:track:6utXMTmezPhooLxqbKjZrT,https://api.spotify.com/v1/tracks/6utXMTmezPhooLxqbKjZrT,https://api.spotify.com/v1/audio-analysis/6utXMTmezPhooLxqbKjZrT,128000,4
1316,5mbTclNdgPwn2jDIjfbv7M,Elsewhere,yonderling,0.466,0.241,0,-16.708,1,0.0298,0.432,0.81,0.226,0.0366,131.918,audio_features,5mbTclNdgPwn2jDIjfbv7M,spotify:track:5mbTclNdgPwn2jDIjfbv7M,https://api.spotify.com/v1/tracks/5mbTclNdgPwn2jDIjfbv7M,https://api.spotify.com/v1/audio-analysis/5mbTclNdgPwn2jDIjfbv7M,195062,4
1317,3MbP8FmL2JOQL9352HSPq5,You’re Asleep So I Gotta Keep It Down Shh,Middle School,0.541,0.482,8,-14.801,1,0.0366,0.927,0.869,0.21,0.259,125.969,audio_features,3MbP8FmL2JOQL9352HSPq5,spotify:track:3MbP8FmL2JOQL9352HSPq5,https://api.spotify.com/v1/tracks/3MbP8FmL2JOQL9352HSPq5,https://api.spotify.com/v1/audio-analysis/3MbP8FmL2JOQL9352HSPq5,103437,4
1318,1A3A7LkXStxHe3AINPT8Ev,And Now I've Found You,cocabona,0.247,0.0205,7,-30.039,0,0.043,0.922,0.479,0.0511,0.0375,125.363,audio_features,1A3A7LkXStxHe3AINPT8Ev,spotify:track:1A3A7LkXStxHe3AINPT8Ev,https://api.spotify.com/v1/tracks/1A3A7LkXStxHe3AINPT8Ev,https://api.spotify.com/v1/audio-analysis/1A3A7LkXStxHe3AINPT8Ev,146409,3
1319,3NL2BtHcROIsundRIl9pKa,Novel (Calm),Elskavon,0.148,0.0228,6,-25.127,1,0.0427,0.968,0.884,0.0859,0.0768,170.46,audio_features,3NL2BtHcROIsundRIl9pKa,spotify:track:3NL2BtHcROIsundRIl9pKa,https://api.spotify.com/v1/tracks/3NL2BtHcROIsundRIl9pKa,https://api.spotify.com/v1/audio-analysis/3NL2BtHcROIsundRIl9pKa,147664,3
1320,4ioIoCW5zpdqHM1HUiZvJ3,Action,Allem Iversom,0.663,0.119,1,-20.115,1,0.0435,0.934,0.954,0.0861,0.276,77.098,audio_features,4ioIoCW5zpdqHM1HUiZvJ3,spotify:track:4ioIoCW5zpdqHM1HUiZvJ3,https://api.spotify.com/v1/tracks/4ioIoCW5zpdqHM1HUiZvJ3,https://api.spotify.com/v1/audio-analysis/4ioIoCW5zpdqHM1HUiZvJ3,154451,4
1321,3qpEkrY17KQ6cLLaAOuZ0G,Unshifted,Park Bird,0.417,0.312,4,-14.332,1,0.0332,0.927,0.973,0.245,0.178,167.976,audio_features,3qpEkrY17KQ6cLLaAOuZ0G,spotify:track:3qpEkrY17KQ6cLLaAOuZ0G,https://api.spotify.com/v1/tracks/3qpEkrY17KQ6cLLaAOuZ0G,https://api.spotify.com/v1/audio-analysis/3qpEkrY17KQ6cLLaAOuZ0G,175963,4
1322,5jmYN8m5g4qJs61cEQIs8L,Leaf And Wind,Aviino,0.475,0.201,0,-16.96,1,0.0549,0.968,0.913,0.206,0.338,77.061,audio_features,5jmYN8m5g4qJs61cEQIs8L,spotify:track:5jmYN8m5g4qJs61cEQIs8L,https://api.spotify.com/v1/tracks/5jmYN8m5g4qJs61cEQIs8L,https://api.spotify.com/v1/audio-analysis/5jmYN8m5g4qJs61cEQIs8L,132207,4
1323,5vZwseiAEG9aZkVikcfHxK,Yeti Cave,Strehlow,0.456,0.213,9,-19.437,1,0.0293,0.91,0.882,0.109,0.121,73.431,audio_features,5vZwseiAEG9aZkVikcfHxK,spotify:track:5vZwseiAEG9aZkVikcfHxK,https://api.spotify.com/v1/tracks/5vZwseiAEG9aZkVikcfHxK,https://api.spotify.com/v1/audio-analysis/5vZwseiAEG9aZkVikcfHxK,211652,3
1324,435mtXfjYSBhxXOqeT0Yy6,Tea Sipper,fourwalls,0.561,0.178,4,-20.205,1,0.0495,0.875,0.935,0.0621,0.0959,72.018,audio_features,435mtXfjYSBhxXOqeT0Yy6,spotify:track:435mtXfjYSBhxXOqeT0Yy6,https://api.spotify.com/v1/tracks/435mtXfjYSBhxXOqeT0Yy6,https://api.spotify.com/v1/audio-analysis/435mtXfjYSBhxXOqeT0Yy6,160141,4
1325,2qCBJDWqSOVeU0Ivr4J2ri,Early Days Of 96,Qaett,0.218,0.228,9,-20.487,0,0.0315,0.929,0.932,0.193,0.364,51.536,audio_features,2qCBJDWqSOVeU0Ivr4J2ri,spotify:track:2qCBJDWqSOVeU0Ivr4J2ri,https://api.spotify.com/v1/tracks/2qCBJDWqSOVeU0Ivr4J2ri,https://api.spotify.com/v1/audio-analysis/2qCBJDWqSOVeU0Ivr4J2ri,149500,4
1326,08tdP4qA4n6Zzht7AFqEyY,Waterfall Eyes,Laffey,0.564,0.191,1,-16.83,1,0.0303,0.919,0.907,0.0891,0.422,61.996,audio_features,08tdP4qA4n6Zzht7AFqEyY,spotify:track:08tdP4qA4n6Zzht7AFqEyY,https://api.spotify.com/v1/tracks/08tdP4qA4n6Zzht7AFqEyY,https://api.spotify.com/v1/audio-analysis/08tdP4qA4n6Zzht7AFqEyY,127441,4
1327,2NM5PMd06bSDfDzbglwXSV,Driving On The Moon,Joey Pecoraro,0.766,0.345,2,-13.367,1,0.031,0.534,0.917,0.0869,0.517,111.987,audio_features,2NM5PMd06bSDfDzbglwXSV,spotify:track:2NM5PMd06bSDfDzbglwXSV,https://api.spotify.com/v1/tracks/2NM5PMd06bSDfDzbglwXSV,https://api.spotify.com/v1/audio-analysis/2NM5PMd06bSDfDzbglwXSV,222857,4
1328,6ZlfXc6UgJjkxPmga6vHB4,Bedscape,Stan Forebee,0.458,0.0571,9,-25.308,1,0.037,0.989,0.91,0.0603,0.268,75.783,audio_features,6ZlfXc6UgJjkxPmga6vHB4,spotify:track:6ZlfXc6UgJjkxPmga6vHB4,https://api.spotify.com/v1/tracks/6ZlfXc6UgJjkxPmga6vHB4,https://api.spotify.com/v1/audio-analysis/6ZlfXc6UgJjkxPmga6vHB4,123745,4
1329,2ppJAj0CD54fvkYXRV00j5,Last May,yonderling,0.497,0.363,5,-10.4,0,0.0254,0.639,0.908,0.0812,0.0973,80.013,audio_features,2ppJAj0CD54fvkYXRV00j5,spotify:track:2ppJAj0CD54fvkYXRV00j5,https://api.spotify.com/v1/tracks/2ppJAj0CD54fvkYXRV00j5,https://api.spotify.com/v1/audio-analysis/2ppJAj0CD54fvkYXRV00j5,155991,4
1330,098RZQx9qnLzdH9iZoQpzT,Soothe,Josh Jacobson,0.612,0.161,6,-17.733,0,0.0501,0.963,0.562,0.0969,0.398,141.972,audio_features,098RZQx9qnLzdH9iZoQpzT,spotify:track:098RZQx9qnLzdH9iZoQpzT,https://api.spotify.com/v1/tracks/098RZQx9qnLzdH9iZoQpzT,https://api.spotify.com/v1/audio-analysis/098RZQx9qnLzdH9iZoQpzT,159977,4
1331,2xlCXmcBzKWnDMBJC9a9si,Upstream Color,Middle School,0.2,0.0521,7,-27.384,1,0.0357,0.994,0.885,0.103,0.281,130.793,audio_features,2xlCXmcBzKWnDMBJC9a9si,spotify:track:2xlCXmcBzKWnDMBJC9a9si,https://api.spotify.com/v1/tracks/2xlCXmcBzKWnDMBJC9a9si,https://api.spotify.com/v1/audio-analysis/2xlCXmcBzKWnDMBJC9a9si,91661,1
1332,4lNRJo5tXaTxGcVIOEzWar,In Loving Memory,Aviino,0.685,0.18,0,-21.894,1,0.181,0.952,0.941,0.112,0.0455,160.103,audio_features,4lNRJo5tXaTxGcVIOEzWar,spotify:track:4lNRJo5tXaTxGcVIOEzWar,https://api.spotify.com/v1/tracks/4lNRJo5tXaTxGcVIOEzWar,https://api.spotify.com/v1/audio-analysis/4lNRJo5tXaTxGcVIOEzWar,217239,4
1333,5OSU9BQNx7Ckv7vMV3uHeG,Felt,Late Era,0.416,0.0314,0,-26.238,1,0.0345,0.995,0.963,0.07,0.0763,108.214,audio_features,5OSU9BQNx7Ckv7vMV3uHeG,spotify:track:5OSU9BQNx7Ckv7vMV3uHeG,https://api.spotify.com/v1/tracks/5OSU9BQNx7Ckv7vMV3uHeG,https://api.spotify.com/v1/audio-analysis/5OSU9BQNx7Ckv7vMV3uHeG,170408,3
1334,257AReV74xAZmfsfawhsEG,"New Place, Same People",Park Bird,0.269,0.184,5,-18.913,1,0.0478,0.978,0.932,0.0961,0.0389,136.553,audio_features,257AReV74xAZmfsfawhsEG,spotify:track:257AReV74xAZmfsfawhsEG,https://api.spotify.com/v1/tracks/257AReV74xAZmfsfawhsEG,https://api.spotify.com/v1/audio-analysis/257AReV74xAZmfsfawhsEG,187892,3
1335,5PkB4r8qRMb0JPc5kikEg7,Somewhere Else,No Spirit,0.36,0.202,4,-12.186,1,0.0481,0.652,0.808,0.182,0.142,82.039,audio_features,5PkB4r8qRMb0JPc5kikEg7,spotify:track:5PkB4r8qRMb0JPc5kikEg7,https://api.spotify.com/v1/tracks/5PkB4r8qRMb0JPc5kikEg7,https://api.spotify.com/v1/audio-analysis/5PkB4r8qRMb0JPc5kikEg7,122378,4
1336,7HOM7ZE9Bok2E8OFr2Vkqr,Sky,Ajmw,0.408,0.137,4,-17.086,1,0.0731,0.885,0.884,0.0981,0.0399,77.451,audio_features,7HOM7ZE9Bok2E8OFr2Vkqr,spotify:track:7HOM7ZE9Bok2E8OFr2Vkqr,https://api.spotify.com/v1/tracks/7HOM7ZE9Bok2E8OFr2Vkqr,https://api.spotify.com/v1/audio-analysis/7HOM7ZE9Bok2E8OFr2Vkqr,149610,4
1337,1vOMI1EjVAhivjHdxp5Kxu,Le Costa,Strehlow,0.241,0.178,0,-22.11,1,0.0382,0.919,0.943,0.102,0.149,121.509,audio_features,1vOMI1EjVAhivjHdxp5Kxu,spotify:track:1vOMI1EjVAhivjHdxp5Kxu,https://api.spotify.com/v1/tracks/1vOMI1EjVAhivjHdxp5Kxu,https://api.spotify.com/v1/audio-analysis/1vOMI1EjVAhivjHdxp5Kxu,209940,4
1338,1wGBirbUwE97gpPhxAhZyD,Small (Gravity),Elskavon,0.424,0.0734,10,-20.838,1,0.0338,0.972,0.933,0.0804,0.0502,86.725,audio_features,1wGBirbUwE97gpPhxAhZyD,spotify:track:1wGBirbUwE97gpPhxAhZyD,https://api.spotify.com/v1/tracks/1wGBirbUwE97gpPhxAhZyD,https://api.spotify.com/v1/audio-analysis/1wGBirbUwE97gpPhxAhZyD,269710,4
1339,5CABWG1NxpW12CRbKwZs2x,Mesa,Kyle McEvoy,0.539,0.219,0,-21.851,1,0.0799,0.874,0.822,0.605,0.138,92.158,audio_features,5CABWG1NxpW12CRbKwZs2x,spotify:track:5CABWG1NxpW12CRbKwZs2x,https://api.spotify.com/v1/tracks/5CABWG1NxpW12CRbKwZs2x,https://api.spotify.com/v1/audio-analysis/5CABWG1NxpW12CRbKwZs2x,121599,4
1340,4BgR4KPNIh3FyRKMMckDdA,Ochre,Peter Bark,0.79,0.281,3,-14.523,1,0.0695,0.819,0.914,0.107,0.151,124.013,audio_features,4BgR4KPNIh3FyRKMMckDdA,spotify:track:4BgR4KPNIh3FyRKMMckDdA,https://api.spotify.com/v1/tracks/4BgR4KPNIh3FyRKMMckDdA,https://api.spotify.com/v1/audio-analysis/4BgR4KPNIh3FyRKMMckDdA,156894,4
1341,1wsSOBYvvrQ8QtsRi2Tm4p,Speed Of Warmth,Park Bird,0.303,0.114,3,-17.637,1,0.0326,0.966,0.97,0.358,0.121,91.999,audio_features,1wsSOBYvvrQ8QtsRi2Tm4p,spotify:track:1wsSOBYvvrQ8QtsRi2Tm4p,https://api.spotify.com/v1/tracks/1wsSOBYvvrQ8QtsRi2Tm4p,https://api.spotify.com/v1/audio-analysis/1wsSOBYvvrQ8QtsRi2Tm4p,161273,5
1342,2zfFBi8MdMvvvkEV7eiaTv,Is Nostalgia An Emotion?,Async Ross,0.141,0.0744,1,-27.756,1,0.0337,0.827,0.837,0.0818,0.0771,55.693,audio_features,2zfFBi8MdMvvvkEV7eiaTv,spotify:track:2zfFBi8MdMvvvkEV7eiaTv,https://api.spotify.com/v1/tracks/2zfFBi8MdMvvvkEV7eiaTv,https://api.spotify.com/v1/audio-analysis/2zfFBi8MdMvvvkEV7eiaTv,278764,4
1343,62bsJ4PyBEGT0qzQENoYWj,let girls play soccer,Sleepy Fish,0.669,0.208,3,-16.628,1,0.178,0.537,0.773,0.0995,0.603,177.934,audio_features,62bsJ4PyBEGT0qzQENoYWj,spotify:track:62bsJ4PyBEGT0qzQENoYWj,https://api.spotify.com/v1/tracks/62bsJ4PyBEGT0qzQENoYWj,https://api.spotify.com/v1/audio-analysis/62bsJ4PyBEGT0qzQENoYWj,183371,4
1344,5AJ4Pge1VPetAbdhx2MxTa,Don't Ask,fourwalls,0.786,0.244,8,-17.643,0,0.0544,0.985,0.896,0.115,0.596,112.031,audio_features,5AJ4Pge1VPetAbdhx2MxTa,spotify:track:5AJ4Pge1VPetAbdhx2MxTa,https://api.spotify.com/v1/tracks/5AJ4Pge1VPetAbdhx2MxTa,https://api.spotify.com/v1/audio-analysis/5AJ4Pge1VPetAbdhx2MxTa,128800,4
1345,3qyP7mF9DZv3CNlPn07nHm,Without You There's No Us,Dotlights,0.584,0.249,2,-15.784,1,0.0372,0.78,0.912,0.111,0.0374,119.962,audio_features,3qyP7mF9DZv3CNlPn07nHm,spotify:track:3qyP7mF9DZv3CNlPn07nHm,https://api.spotify.com/v1/tracks/3qyP7mF9DZv3CNlPn07nHm,https://api.spotify.com/v1/audio-analysis/3qyP7mF9DZv3CNlPn07nHm,212000,4
1346,0V3zsAeFgxhUPEDlvO6WBo,Years Gone By,Antarctic Wastelands,0.426,0.11,0,-26.547,1,0.0398,0.94,0.915,0.0463,0.0928,172.132,audio_features,0V3zsAeFgxhUPEDlvO6WBo,spotify:track:0V3zsAeFgxhUPEDlvO6WBo,https://api.spotify.com/v1/tracks/0V3zsAeFgxhUPEDlvO6WBo,https://api.spotify.com/v1/audio-analysis/0V3zsAeFgxhUPEDlvO6WBo,193112,4
1347,5YCK5XSbPaVfrB6quEBqcw,Opening,Late Era,0.213,0.151,9,-17.343,0,0.0363,0.967,0.898,0.0961,0.158,81.767,audio_features,5YCK5XSbPaVfrB6quEBqcw,spotify:track:5YCK5XSbPaVfrB6quEBqcw,https://api.spotify.com/v1/tracks/5YCK5XSbPaVfrB6quEBqcw,https://api.spotify.com/v1/audio-analysis/5YCK5XSbPaVfrB6quEBqcw,126000,4
1348,3jaoRSG7xD4sEJlDuG1mGq,Hindsight,Luis Álvarez,0.219,0.0984,5,-29.047,0,0.0354,0.875,0.924,0.204,0.0387,95.933,audio_features,3jaoRSG7xD4sEJlDuG1mGq,spotify:track:3jaoRSG7xD4sEJlDuG1mGq,https://api.spotify.com/v1/tracks/3jaoRSG7xD4sEJlDuG1mGq,https://api.spotify.com/v1/audio-analysis/3jaoRSG7xD4sEJlDuG1mGq,213798,4
1349,7mmpZPAgsVKhzlzoKjgJvq,Late Days Of 96,Qaett,0.355,0.348,9,-17.172,0,0.0314,0.974,0.978,0.0837,0.233,58.025,audio_features,7mmpZPAgsVKhzlzoKjgJvq,spotify:track:7mmpZPAgsVKhzlzoKjgJvq,https://api.spotify.com/v1/tracks/7mmpZPAgsVKhzlzoKjgJvq,https://api.spotify.com/v1/audio-analysis/7mmpZPAgsVKhzlzoKjgJvq,147000,4
1350,0P0nKSMfvos47wbhKFSfVF,In the Way,Sugi.wa,0.508,0.193,1,-17.121,1,0.0363,0.883,0.946,0.116,0.221,156.313,audio_features,0P0nKSMfvos47wbhKFSfVF,spotify:track:0P0nKSMfvos47wbhKFSfVF,https://api.spotify.com/v1/tracks/0P0nKSMfvos47wbhKFSfVF,https://api.spotify.com/v1/audio-analysis/0P0nKSMfvos47wbhKFSfVF,93139,1
1351,18fmHSXKunG7wRrllEvJoV,Caffeine,Felty,0.706,0.26,1,-11.419,1,0.0341,0.965,0.813,0.108,0.48,73.594,audio_features,18fmHSXKunG7wRrllEvJoV,spotify:track:18fmHSXKunG7wRrllEvJoV,https://api.spotify.com/v1/tracks/18fmHSXKunG7wRrllEvJoV,https://api.spotify.com/v1/audio-analysis/18fmHSXKunG7wRrllEvJoV,144787,4
1352,42gouWHCplio9YxFi0QrMA,Clemency,Dae Kim,0.633,0.389,2,-16.877,1,0.0347,0.814,0.93,0.11,0.0395,114.001,audio_features,42gouWHCplio9YxFi0QrMA,spotify:track:42gouWHCplio9YxFi0QrMA,https://api.spotify.com/v1/tracks/42gouWHCplio9YxFi0QrMA,https://api.spotify.com/v1/audio-analysis/42gouWHCplio9YxFi0QrMA,307082,4
